userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear
287,16334,4,4,4,1.916666667,1.5,1.75,2.5,4.25,5,5,2.75,4.166666667,4.5,3.75,4.25,3.333333333,3.5,3,3.5,3.916666667,4.5,3.5,3.75,0.234744926,0.452078775,2.606010851,0.782402978,0.071298077,0.028911958,-0.039800903,0.966800932,3346124.969,2314278.868,0.01050636,0.964663092,1976.029963,0.604392247,4781.86806,0.407974273,3.10221E+12,1.17092E+17,0.437897415,0.9368877,0.47797551,17.65675009,10.9695192,5.490556946,10.03475989,-0.25320228,-2.287485562,6.046384044,1.654900726
169,22761,1,1,1,3.416666667,3.75,2.25,4.25,2.916666667,3.25,3,2.5,2.833333333,3,2.75,2.75,3.5,2.75,3.5,4.25,3.25,4.25,2,3.5,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
190,22761,2,2,2,4,4.5,4,3.5,4.416666667,4.25,4.75,4.25,4.25,4.75,4,4,2.083333333,2.75,2,1.5,3.833333333,3,4.5,4,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
212,22761,5,5,1,3.333333333,3.5,3.25,3.25,3.25,3.5,4,2.25,4,4,3.5,4.5,1.916666667,1.5,3,1.25,3.25,3,3.25,3.5,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
221,22761,2,1,1,3.166666667,2.75,4,2.75,2.416666667,2,2.75,2.5,3.833333333,3.5,4.25,3.75,3.5,3.25,3.5,3.75,3.25,4,2,3.75,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
229,22761,1,1,1,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4,5,4.5,3.666666667,4.25,3,3.75,4,3.75,4,4.25,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
239,22761,1,1,1,3.833333333,3.75,4.25,3.5,2.583333333,2.75,3,2,3.833333333,3.75,3.75,4,2.333333333,2.75,2.25,2,4.083333333,5,3,4.25,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
246,22761,4,3,3,4.833333333,4.75,4.75,5,3.166666667,3,3.25,3.25,3.083333333,3,3.5,2.75,3.583333333,3.75,3,4,5,5,5,5,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
297,22761,4,4,4,2.166666667,2.25,2.5,1.75,3.666666667,3.75,3.75,3.5,3.25,3.75,3,3,3.583333333,4.5,4,2.25,2.5,3,2.5,2,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
306,22761,3,1,1,4,4.75,4,3.25,3.083333333,2.75,3,3.5,2.916666667,3.5,2.5,2.75,2.833333333,3,3,2.5,3.833333333,3.75,3.25,4.5,0.109109142,0.489795918,2.980705256,0.647656591,0.060086455,0.015608784,-0.094984367,0.968918292,1156165.23,795531.9794,0.065764127,0.964721516,1097.702399,0.416102928,2772.6656,0.710061733,3.76E+11,7.63118E+15,0.231764742,0.891404806,0.47956248,10.93176852,8.3438814,6.054133396,5.987547544,1.141329003,1.291184478,2.691610983,3.086934738
123,18387,2,3,3,2.083333333,2,1.75,2.5,2.916666667,3.25,2.25,3.25,2.083333333,2.75,2,1.5,4.583333333,5,4.25,4.5,3.916666667,3.75,4.25,3.75,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
158,18387,4,3,3,3.666666667,3.75,3,4.25,3.583333333,3.75,3.5,3.5,3,3.25,2.5,3.25,3.333333333,3.75,2.5,3.75,4.083333333,4.25,4.25,3.75,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
195,18387,2,2,2,3,3.25,2.5,3.25,3.666666667,3.5,4.5,3,3.333333333,3.5,3.25,3.25,3.416666667,3.75,3.5,3,3.916666667,3.75,4.75,3.25,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
258,18387,1,1,1,2.166666667,1.5,2.75,2.25,2.25,3,2.25,1.5,2.166666667,2.25,1.5,2.75,5,5,5,5,3.666666667,3.5,4,3.5,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
260,18387,3,2,2,3.416666667,2.75,4.5,3,3.083333333,2.75,3.25,3.25,3.333333333,2.5,4,3.5,2.666666667,2,3.25,2.75,4.083333333,3.75,4.5,4,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
278,18387,5,5,4,2.5,2,2.5,3,3.666666667,4.25,3.5,3.25,2.333333333,2,2.25,2.75,4.583333333,5,4.25,4.5,4.5,4.75,4.5,4.25,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
280,18387,3,4,2,2.416666667,2,1.75,3.5,3.5,3.5,4.5,2.5,4.333333333,3.75,4.75,4.5,3.166666667,3.5,3.5,2.5,4.333333333,4.75,3.75,4.5,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
297,18387,4,4,4,2.166666667,2.25,2.5,1.75,3.666666667,3.75,3.75,3.5,3.25,3.75,3,3,3.583333333,4.5,4,2.25,2.5,3,2.5,2,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
301,18387,4,3,3,3.916666667,3.5,4,4.25,1.75,2.25,1,2,3.583333333,5,3,2.75,3.416666667,3.5,3,3.75,4.583333333,5,5,3.75,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
305,18387,3,2,3,2.166666667,1.5,3.25,1.75,4.25,4.75,4,4,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
308,18387,3,2,3,3.083333333,2.5,3.5,3.25,2.916666667,3.5,2.75,2.5,3.083333333,3,3.5,2.75,2.75,2.75,3,2.5,3.25,3.75,3.75,2.25,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
312,18387,3,3,3,2.75,2.75,3,2.5,3.833333333,4,5,2.5,3,2.25,3.5,3.25,3.5,4,3.75,2.75,2.333333333,3,1,3,0.139771699,0.485471297,3.256660695,0.625239106,0.061313869,0.023785068,-0.025975886,0.968157089,927496.3328,755675.1283,0.049093142,0.97275765,2293.307949,0.641248927,5854.079479,0.539794382,1.58355E+12,4.98908E+16,0.551562613,0.948734055,0.489790471,14.26685082,10.90585284,4.169273702,8.096951627,0.801274904,-0.71612985,4.092364508,0.988634505
48,26292,2,2,1,3.666666667,3.75,3.25,4,3.25,3.25,3.25,3.25,3.25,2.75,3.75,3.25,3.666666667,3.75,3.5,3.75,3.5,3.5,3.25,3.75,0.065279804,0.571634269,3.912175649,0.382956114,0.06515,0.01961892,-0.029528808,0.962495355,529956.0508,551450.5668,-0.112985709,0.960975323,787.4491508,0.315668487,2923.846101,1.494869244,66939755027,6.71522E+14,0.241386851,0.856220307,0.44786641,7.39589536,8.796880734,6.471048121,4.725759348,1.074639607,2.041472348,1.509616989,1.636254415
68,26292,5,5,4,2.5,3,2.5,2,3.666666667,4.25,4.25,2.5,2.333333333,2,2.5,2.5,4.333333333,4.5,4,4.5,4.416666667,4.25,4.5,4.5,0.065279804,0.571634269,3.912175649,0.382956114,0.06515,0.01961892,-0.029528808,0.962495355,529956.0508,551450.5668,-0.112985709,0.960975323,787.4491508,0.315668487,2923.846101,1.494869244,66939755027,6.71522E+14,0.241386851,0.856220307,0.44786641,7.39589536,8.796880734,6.471048121,4.725759348,1.074639607,2.041472348,1.509616989,1.636254415
185,26292,4,3,2,2.916666667,2,2.75,4,3.833333333,4.75,4.5,2.25,4.666666667,4.25,4.75,5,3.75,4.25,3.25,3.75,4.916666667,4.75,5,5,0.065279804,0.571634269,3.912175649,0.382956114,0.06515,0.01961892,-0.029528808,0.962495355,529956.0508,551450.5668,-0.112985709,0.960975323,787.4491508,0.315668487,2923.846101,1.494869244,66939755027,6.71522E+14,0.241386851,0.856220307,0.44786641,7.39589536,8.796880734,6.471048121,4.725759348,1.074639607,2.041472348,1.509616989,1.636254415
32,21814,5,5,5,4,4.75,3.75,3.5,3.666666667,3,4,4,2.333333333,2.25,2.5,2.25,2.166666667,2.25,2.25,2,4.25,5,4,3.75,0.095665881,0.518275539,2.303194742,0.146994636,0.06489899,0.025192723,0.012766009,0.966814773,474102.0218,353707.3419,-0.077450886,0.968490136,917.9046568,0.319396902,2144.343135,0.602901271,6.18161E+11,1.5025E+16,0.154660642,0.841911354,0.431277947,8.069151201,7.824675038,7.62865432,3.452823076,1.121471998,1.680808758,1.926960473,2.174392477
87,21814,5,4,3,3,2.25,2.25,4.5,4.666666667,5,4.5,4.5,4.083333333,3,4.5,4.75,2.333333333,3.75,1.25,2,3.583333333,3,4,3.75,0.095665881,0.518275539,2.303194742,0.146994636,0.06489899,0.025192723,0.012766009,0.966814773,474102.0218,353707.3419,-0.077450886,0.968490136,917.9046568,0.319396902,2144.343135,0.602901271,6.18161E+11,1.5025E+16,0.154660642,0.841911354,0.431277947,8.069151201,7.824675038,7.62865432,3.452823076,1.121471998,1.680808758,1.926960473,2.174392477
178,21814,2,3,2,3.416666667,3.5,2.75,4,4.416666667,4.75,4.5,4,2.5,2.5,1.5,3.5,2.583333333,3,2.5,2.25,4.416666667,5,4.5,3.75,0.095665881,0.518275539,2.303194742,0.146994636,0.06489899,0.025192723,0.012766009,0.966814773,474102.0218,353707.3419,-0.077450886,0.968490136,917.9046568,0.319396902,2144.343135,0.602901271,6.18161E+11,1.5025E+16,0.154660642,0.841911354,0.431277947,8.069151201,7.824675038,7.62865432,3.452823076,1.121471998,1.680808758,1.926960473,2.174392477
239,21814,1,1,1,3.833333333,3.75,4.25,3.5,2.583333333,2.75,3,2,3.833333333,3.75,3.75,4,2.333333333,2.75,2.25,2,4.083333333,5,3,4.25,0.095665881,0.518275539,2.303194742,0.146994636,0.06489899,0.025192723,0.012766009,0.966814773,474102.0218,353707.3419,-0.077450886,0.968490136,917.9046568,0.319396902,2144.343135,0.602901271,6.18161E+11,1.5025E+16,0.154660642,0.841911354,0.431277947,8.069151201,7.824675038,7.62865432,3.452823076,1.121471998,1.680808758,1.926960473,2.174392477
244,21814,2,1,2,2.166666667,2,1.75,2.75,3.083333333,3.25,3,3,2.416666667,2.5,2,2.75,4,3.75,4.25,4,3.5,2.75,4.25,3.5,0.095665881,0.518275539,2.303194742,0.146994636,0.06489899,0.025192723,0.012766009,0.966814773,474102.0218,353707.3419,-0.077450886,0.968490136,917.9046568,0.319396902,2144.343135,0.602901271,6.18161E+11,1.5025E+16,0.154660642,0.841911354,0.431277947,8.069151201,7.824675038,7.62865432,3.452823076,1.121471998,1.680808758,1.926960473,2.174392477
62,29015,4,5,5,3,2.5,3,3.5,2.416666667,2.5,2.5,2.25,2.583333333,2.5,2.75,2.5,3.666666667,3.75,3.25,4,4.583333333,4.25,5,4.5,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
86,29015,2,2,2,1.916666667,2.25,1.5,2,2.916666667,3.25,3.25,2.25,2.666666667,2.75,2.25,3,3.75,4,3.5,3.75,3,2.25,3.25,3.5,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
194,29015,2,2,2,2.916666667,3,3.25,2.5,3.083333333,3,3.75,2.5,2.416666667,1.75,3,2.5,3.083333333,2.5,4.75,2,4.583333333,3.75,5,5,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
258,29015,1,1,1,2.166666667,1.5,2.75,2.25,2.25,3,2.25,1.5,2.166666667,2.25,1.5,2.75,5,5,5,5,3.666666667,3.5,4,3.5,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
267,29015,2,1,1,3.916666667,3.75,3.75,4.25,2.666666667,3,3,2,3.25,2.75,3,4,2.166666667,2.75,1.25,2.5,3.25,3.75,3.5,2.5,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
276,29015,5,4,3,2.833333333,2.5,2.75,3.25,4,4.25,4.5,3.25,3.916666667,4,3.75,4,3.583333333,3,3.25,4.5,4.333333333,3.75,4.75,4.5,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
301,29015,5,4,2,3.916666667,3.5,4,4.25,1.75,2.25,1,2,3.583333333,5,3,2.75,3.416666667,3.5,3,3.75,4.583333333,5,5,3.75,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
311,29015,2,2,2,2.75,3,2,3.25,3.75,4.25,4,3,3.75,3.5,4,3.75,2.75,3.75,2.75,1.75,3.666666667,4.25,3,3.75,0.062564888,0.565359477,0.554741609,0.101556292,0.076214689,0.03439112,0.053192689,0.962085173,370580.5372,436315.5501,0.022250828,0.950670278,1049.654295,0.458462013,2832.548001,1.040747934,1.19139E+11,1.74516E+15,0.21324448,0.884748523,0.44251961,6.492288807,6.289443506,9.388644828,2.79155348,0.232905462,0.970839875,1.75507978,2.740964979
66,26905,4,4,4,3.333333333,3.75,4.5,1.75,2.333333333,2,2.5,2.5,2.833333333,2.25,3,3.25,3.166666667,3.25,3.5,2.75,4.75,4.75,5,4.5,0.037655223,0.558265583,6.112828439,0.375578384,0.069714286,0.026763104,-0.115848986,0.9579782,157640.7103,174847.6217,0.030978278,0.958966551,1896.616581,0.617063086,3715.089149,2.058280686,15736119676,1.10486E+14,0.297104399,0.905267122,0.460902386,7.736236365,8.61885919,7.202845503,4.686541153,0.393045433,1.574927183,0.970313481,0.785643935
173,26905,4,4,3,2,1.5,3.25,1.25,3.666666667,3.5,4.75,2.75,2.166666667,1.25,2.5,2.75,4.416666667,4.5,4,4.75,2.333333333,3.5,1,2.5,0.037655223,0.558265583,6.112828439,0.375578384,0.069714286,0.026763104,-0.115848986,0.9579782,157640.7103,174847.6217,0.030978278,0.958966551,1896.616581,0.617063086,3715.089149,2.058280686,15736119676,1.10486E+14,0.297104399,0.905267122,0.460902386,7.736236365,8.61885919,7.202845503,4.686541153,0.393045433,1.574927183,0.970313481,0.785643935
204,26905,4,4,4,3.5,3.5,3.75,3.25,3.25,3,4,2.75,2.583333333,2,2.5,3.25,2.166666667,2.5,2,2,4.25,4.25,4,4.5,0.037655223,0.558265583,6.112828439,0.375578384,0.069714286,0.026763104,-0.115848986,0.9579782,157640.7103,174847.6217,0.030978278,0.958966551,1896.616581,0.617063086,3715.089149,2.058280686,15736119676,1.10486E+14,0.297104399,0.905267122,0.460902386,7.736236365,8.61885919,7.202845503,4.686541153,0.393045433,1.574927183,0.970313481,0.785643935
211,26905,4,4,3,4.083333333,4.25,4,4,3.416666667,4.5,3.25,2.5,2.833333333,3.25,2.75,2.5,3.083333333,3.5,2.5,3.25,4.25,5,3,4.75,0.037655223,0.558265583,6.112828439,0.375578384,0.069714286,0.026763104,-0.115848986,0.9579782,157640.7103,174847.6217,0.030978278,0.958966551,1896.616581,0.617063086,3715.089149,2.058280686,15736119676,1.10486E+14,0.297104399,0.905267122,0.460902386,7.736236365,8.61885919,7.202845503,4.686541153,0.393045433,1.574927183,0.970313481,0.785643935
245,26905,3,3,1,2.833333333,2,3.5,3,3.916666667,3.5,5,3.25,3.416666667,3.75,2.25,4.25,3.333333333,3.25,4.25,2.5,3.333333333,3.5,3.75,2.75,0.037655223,0.558265583,6.112828439,0.375578384,0.069714286,0.026763104,-0.115848986,0.9579782,157640.7103,174847.6217,0.030978278,0.958966551,1896.616581,0.617063086,3715.089149,2.058280686,15736119676,1.10486E+14,0.297104399,0.905267122,0.460902386,7.736236365,8.61885919,7.202845503,4.686541153,0.393045433,1.574927183,0.970313481,0.785643935
289,26905,4,4,4,3.25,3.5,3,3.25,2.75,3,2.75,2.5,3.25,3.5,3.25,3,3.333333333,3.25,3.75,3,4.583333333,4.5,5,4.25,0.037655223,0.558265583,6.112828439,0.375578384,0.069714286,0.026763104,-0.115848986,0.9579782,157640.7103,174847.6217,0.030978278,0.958966551,1896.616581,0.617063086,3715.089149,2.058280686,15736119676,1.10486E+14,0.297104399,0.905267122,0.460902386,7.736236365,8.61885919,7.202845503,4.686541153,0.393045433,1.574927183,0.970313481,0.785643935
15,32086,3,4,3,3.75,3.25,4,4,2.916666667,3.5,2.75,2.5,3.5,4,3.25,3.25,3.166666667,3,3,3.5,4.5,4.75,4.25,4.5,0.275531223,0.520015396,4.507126264,0.797948066,0.070097656,0.029901833,0.103840141,0.971518008,5782915.118,4836403.619,0.09252815,0.973215466,1286.525911,0.523392921,5363.826753,0.497813145,2.01903E+12,6.8504E+16,0.442981055,0.920417339,0.47906362,17.93271905,10.08066477,5.907752178,8.733859774,0.808595317,-4.233831329,7.271898813,3.079088325
32,32086,1,1,1,4,4.75,3.75,3.5,3.666666667,3,4,4,2.333333333,2.25,2.5,2.25,2.166666667,2.25,2.25,2,4.25,5,4,3.75,0.275531223,0.520015396,4.507126264,0.797948066,0.070097656,0.029901833,0.103840141,0.971518008,5782915.118,4836403.619,0.09252815,0.973215466,1286.525911,0.523392921,5363.826753,0.497813145,2.01903E+12,6.8504E+16,0.442981055,0.920417339,0.47906362,17.93271905,10.08066477,5.907752178,8.733859774,0.808595317,-4.233831329,7.271898813,3.079088325
